"","Sitio","DATA","ViaSentido","VMD","Lon","Lat"
"24260","AT298","2024-09","AV. BERNARDO MANUEL [S-N]",22346,-38.55431046,-3.8087699934
"24261","AT299","2024-09","AV. JOSE BASTOS [N-S]",26661,-38.547609649,-3.74695403
"24262","AT300","2024-09","AV. JOSE BASTOS [N-S]",2164,-38.547529542,-3.7470369768
"24263","AT301","2024-09","AV. JOSE BASTOS [S-N]",21473,-38.54775996,-3.7474939829
"24264","AT302","2024-09","AV. JOSE BASTOS [S-N]",1525,-38.547890102,-3.7474120196
"24265","AT303","2024-09","AV. SEN. FERNANDES TAVORA [O-L]",11193,-38.591829637,-3.7571390498
"24266","AT503","2024-09","R. PADRE VALDEVINO [L-O]",2320,-38.5015305,-3.74387
"24267","AT504","2024-09","R. PADRE VALDEVINO [L-O]",1058,-38.5022504,-3.74363
"24268","AT505","2024-09","R. PADRE VALDEVINO [L-O]",400,-38.5031499,-3.74342
"24269","AT506","2024-09","R. PADRE VALDEVINO [L-O]",787,-38.5041902,-3.74309
"24270","AT915","2024-09","AV. JOAO PESSOA [N-S]",925,-38.5458599,-3.74836
"24271","FV140","2024-09","AV. MONSENHOR TABOSA [O-L]",14624,-38.51418997,-3.72386596
"24272","FV141","2024-09","AV. BERNARDO MANUEL [S-N]",15400,-38.54941036,-3.79253798
"24273","FV142","2024-09","AV. PRES. COSTA E SILVA [L-O]",18188,-38.5605997,-3.819846
"24274","FV143","2024-09","AV. GODOFREDO MACIEL [N-S]",23468,-38.57321998,-3.80672904
"24275","FV165","2024-09","AV. BERNARDO MANUEL [N-S]",20922,-38.55212,-3.800732
"24276","FV166","2024-09","AV. BERNARDO MANUEL [N-S]",18924,-38.54921989,-3.79100796
"24277","FV167","2024-09","AV. ENG. SANTANA JUNIOR [S-N]",10838,-38.48986038,-3.74898102
"24278","FV168","2024-09","AV. PRES. COSTA E SILVA [O-L]",19247,-38.56277957,-3.81913804
"24279","FV185","2024-09","AV. JUSCELINO KUBITSCHEK [S-N]",18360,-38.53278981,-3.8180110227
"24280","FV186","2024-09","AV. JUSCELINO KUBITSCHEK [N-S]",18024,-38.532719705,-3.8176359668
"24281","FV187","2024-09","AV. RAUL BARBOSA [N-S]",37347,-38.5103902,-3.769307
"24282","FV251","2024-09","R. CRISANTO MOREIRA DA ROCHA [S-N]",4542,-38.48237972,-3.80598796
"24283","FV252","2024-09","R. CRISANTO MOREIRA DA ROCHA [N-S]",6556,-38.48217043,-3.80441899
"24284","FV253","2024-09","R. RAIMUNDO NERI [S-N]",18209,-38.58621971,-3.79446998
"24285","FV254","2024-09","R. VITORIA [N-S]",16897,-38.59,-3.76781596
"24286","FV414","2024-09","AV. DIOGUINHO [N-S]",7842,-38.456779967,-3.7355459679
"24287","FV415","2024-09","AV. DIOGUINHO [S-N]",6994,-38.456250106,-3.7360090414
"24288","FV416","2024-09","AV. RAUL BARBOSA [N-S]",17855,-38.504670028,-3.7573199574
"24289","FV417","2024-09","AV. RAUL BARBOSA [S-N]",25503,-38.504360466,-3.7573240075
"24290","FV418","2024-09","AV. RAUL BARBOSA [N-S]",30588,-38.511970014,-3.7719730299
"24291","FV419","2024-09","AV. RAUL BARBOSA [S-N]",42339,-38.511799565,-3.7721660334
"24292","FV652","2024-09","AV. DIOGUINHO [N-S]",7147,-38.447189848,-3.753597956
"24293","FV653","2024-09","AV. DIOGUINHO [S-N]",5879,-38.446959513,-3.7535730472
"24294","FV654","2024-09","AV. SEN. FERNANDES TAVORA [L-O]",8985,-38.577859522,-3.7643460228
"24295","FV655","2024-09","AV. SEN. FERNANDES TAVORA [O-L]",9634,-38.578650486,-3.7641890159
"24296","FV656","2024-09","R. SANTA TEREZINHA DO MENINO JESUS E DA SAGRADA FACE [N-S]",12210,-38.497179836,-3.7527090164
"24297","06702001","2024-10","AV. BEZERRA DE MENEZES [L-O]",21678,-38.5474903333333,-3.73205
"24298","06702002","2024-10","AV. BEZERRA DE MENEZES [O-L]",25328,-38.5486297777778,-3.73249
"24299","06702003","2024-10","AV. BEZERRA DE MENEZES [L-O]",17539,-38.5518904444444,-3.73294
"24300","06702004","2024-10","AV. BEZERRA DE MENEZES [O-L]",17314,-38.5526001111111,-3.73327
"24301","06702005","2024-10","AV. BEZERRA DE MENEZES [L-O]",21512,-38.5608202222222,-3.73479
"24302","06702006","2024-10","AV. BEZERRA DE MENEZES [L-O]",30000,-38.5662398888889,-3.73592
"24303","06702007","2024-10","AV. BEZERRA DE MENEZES [O-L]",29686,-38.5663803333333,-3.73614
"24304","06702008","2024-10","AV. BEZERRA DE MENEZES [L-O]",21142,-38.5448400577778,-3.73146500566667
"24305","06702009","2024-10","AV. JOSE JATAHY [N-S]",9808,-38.5450604044444,-3.73144496211111
"24306","06702010","2024-10","AV. JOSE JATAHY [S-N]",12870,-38.54473991,-3.73174103688889
"24307","06702011","2024-10","AV. JOVITA FEITOSA [L-O]",5021,-38.5663903333333,-3.74189
"24308","06702012","2024-10","AV. PRES. CASTELO BRANCO [L-O]",21655,-38.5586704444444,-3.71118
"24309","06702013","2024-10","AV. PRES. CASTELO BRANCO [O-L]",18516,-38.5589501111111,-3.7112
"24310","06702014","2024-10","AV. PRES. CASTELO BRANCO [O-L]",16787,-38.5635797777778,-3.71003
"24311","06702015","2024-10","AV. PRES. CASTELO BRANCO [L-O]",19452,-38.5685103333333,-3.7083
"24312","06702016","2024-10","AV. PRES. CASTELO BRANCO [O-L]",20767,-38.5687198888889,-3.70839
"24313","06702017","2024-10","AV. PRES. CASTELO BRANCO [L-O]",15905,-38.5742904444444,-3.70607
"24314","06702018","2024-10","AV. PRES. CASTELO BRANCO [O-L]",21048,-38.5743504444444,-3.70622
"24315","06702025","2024-10","AV. JOSE BASTOS [N-S]",24097,-38.5553296666667,-3.75478
"24316","06702026","2024-10","AV. JOSE BASTOS [S-N]",22313,-38.5555495555556,-3.75515
"24317","06702027","2024-10","AV. JOSE BASTOS [S-N]",25734,-38.5641696666667,-3.76022
"24318","06702028","2024-10","AV. GODOFREDO MACIEL [S-N]",18080,-38.5667402222222,-3.78746
"24319","06702029","2024-10","AV. GODOFREDO MACIEL [N-S]",20801,-38.5712496666667,-3.80064
"24320","06702030","2024-10","AV. GODOFREDO MACIEL [S-N]",18678,-38.5713003333333,-3.80123
"24321","06702031","2024-10","AV. AGUANAMBI [S-N]",23794,-38.5251796666667,-3.74611
"24322","06702032","2024-10","AV. AGUANAMBI [N-S]",39941,-38.5253397777778,-3.74617
"24323","06702035","2024-10","AV. BERNARDO MANUEL [N-S]",25317,-38.5508201111111,-3.79645
"24324","06702036","2024-10","AV. BERNARDO MANUEL [S-N]",22763,-38.5508894444444,-3.79704
"24325","06702037","2024-10","AV. ABOLICAO [L-O]",25593,-38.4892201111111,-3.72631
"24326","06702038","2024-10","AV. DEP. PAULINO ROCHA [N-S]",21230,-38.5076695555556,-3.80195
"24327","06702039","2024-10","AV. DEP. PAULINO ROCHA [S-N]",23164,-38.5075395555556,-3.80198
"24328","06702040","2024-10","AV. PONTES VIEIRA [L-O]",20730,-38.5170205555556,-3.7531
"24329","06702044","2024-10","AV. HIST. RAIMUNDO GIRAO [L-O]",24821,-38.5052501111111,-3.72363
"24330","06702045","2024-10","AV. FRANCISCO SA [L-O]",14279,-38.5566501111111,-3.71761
"24331","06702046","2024-10","AV. FRANCISCO SA [O-L]",12615,-38.5568494444444,-3.71761
"24332","06702047","2024-10","AV. FRANCISCO SA [L-O]",8342,-38.5721003333333,-3.71236
"24333","06702048","2024-10","AV. FRANCISCO SA [O-L]",8105,-38.5724403333333,-3.71229
"24334","06702049","2024-10","AV. UNIVERSIDADE [S-N]",13368,-38.5392398888889,-3.74112
"24335","06702050","2024-10","AV. SANTOS DUMONT [O-L]",18344,-38.4985298888889,-3.73619
"24336","06702051","2024-10","AV. AUGUSTO DOS ANJOS [N-S]",9552,-38.5827704444444,-3.78428
"24337","06702052","2024-10","AV. AUGUSTO DOS ANJOS [S-N]",16813,-38.5830603333333,-3.7847
"24338","06702053","2024-10","R. GUILHERME ROCHA [L-O]",5497,-38.5369803333333,-3.72406
"24339","06702054","2024-10","AV. DEMETRIO MENEZES [N-S]",17872,-38.5845104444444,-3.73282
"24340","06702055","2024-10","AV. DEMETRIO MENEZES [S-N]",22748,-38.5843594444444,-3.73298
"24341","06702056","2024-10","AV. JOAO PESSOA [S-N]",23351,-38.5535805555556,-3.75706
"24342","06702057","2024-10","R. ALBERTO MAGNO [N-S]",10,-38.5466904444444,-3.76114
"24343","06702058","2024-10","AV. ALBERTO CRAVEIRO [N-S]",32238,-38.5172799011111,-3.78658203611111
"24344","06702059","2024-10","AV. ALBERTO CRAVEIRO [S-N]",28418,-38.5171102744444,-3.78684403122222
"24345","06702061","2024-10","AV. CESAR CALS [S-N]",7000,-38.4619595555556,-3.72576
"24346","06702062","2024-10","AV. PRES. COSTA E SILVA [L-O]",14474,-38.5392996666667,-3.82563
"24347","06702063","2024-10","AV. PRES. COSTA E SILVA [O-L]",25530,-38.5397004444444,-3.82568
"24348","06702064","2024-10","AV. PRES. CASTELO BRANCO [L-O]",13242,-38.5858904444444,-3.70078
"24349","06702065","2024-10","AV. PRES. CASTELO BRANCO [O-L]",13111,-38.5859597777778,-3.70088
"24350","06702066","2024-10","AV. AGUANAMBI [N-S]",30645,-38.5253397777778,-3.74617
"24351","06702067","2024-10","AV. AGUANAMBI [S-N]",26921,-38.5251796666667,-3.74611
"24352","06702068","2024-10","AV. DR. SILAS MUNGUBA [L-O]",22131,-38.5512004444444,-3.7858
"24353","06702069","2024-10","AV. DR. SILAS MUNGUBA [O-L]",20227,-38.55143,-3.78586
"24354","06702070","2024-10","R. ALBERTO MAGNO [N-S]",17237,-38.5467403333333,-3.76114
"24355","06702073","2024-10","AV. GAL. OSORIO DE PAIVA [N-S]",13656,-38.5799003633333,-3.78401799988889
"24356","06702074","2024-10","AV. GAL. OSORIO DE PAIVA [S-N]",21919,-38.5798401922222,-3.78412499888889
"24357","06702075","2024-10","AV. ALBERTO CRAVEIRO [S-N]",22035,-38.5176703333333,-3.79357
"24358","06702076","2024-10","AV. ALBERTO CRAVEIRO [N-S]",25191,-38.5178095555556,-3.79315
"24359","06702077","2024-10","AV. PRES. COSTA E SILVA [L-O]",27300,-38.5690305411111,-3.81510102022222
"24360","06702078","2024-10","AV. PRES. COSTA E SILVA [O-L]",28359,-38.5691495688889,-3.815191956
"24361","06702079","2024-10","AV. SANTOS DUMONT [O-L]",31657,-38.4797402611111,-3.74225597533333
"24362","06702080","2024-10","R. COSTA BARROS [L-O]",15193,-38.5207096811111,-3.72740801766667
"24363","06702081","2024-10","AV. JOAO PESSOA [N-S]",16058,-38.5608902533333,-3.76977501088889
"24364","06702082","2024-10","AV. JOAO PESSOA [S-N]",20018,-38.5608402777778,-3.769797978
"24365","06702083","2024-10","AV. 13 DE MAIO [L-O]",17919,-38.5389,-3.74103503333333
"24366","06702084","2024-10","AV. ALBERTO CRAVEIRO [S-N]",28239,-38.5209402922222,-3.80264802911111
"24367","06702085","2024-10","AV. ALBERTO CRAVEIRO [N-S]",29606,-38.52108984,-3.802533051
"24368","06702086","2024-10","AV. PRES. COSTA E SILVA [L-O]",35336,-38.5502797044444,-3.823479036
"24369","06702087","2024-10","AV. PRES. COSTA E SILVA [O-L]",23154,-38.5506303811111,-3.82349197988889
"24370","06702088","2024-10","AV. SEN. FERNANDES TAVORA [L-O]",12262,-38.5938002955556,-3.75595703966667
"24371","06702089","2024-10","AV. SEN. FERNANDES TAVORA [O-L]",8593,-38.5940398666667,-3.75595601188889
"24372","06702090","2024-10","AV. EXPEDICIONARIOS [N-S]",10756,-38.5388900677778,-3.75725197455556
"24373","06702091","2024-10","AV. EXPEDICIONARIOS [S-N]",6930,-38.5388604344444,-3.75741299188889
"24374","06702092","2024-10","AV. ALBERTO CRAVEIRO [N-S]",32655,-38.5190100422222,-3.79876696977778
"24375","06702093","2024-10","AV. ALBERTO CRAVEIRO [S-N]",32985,-38.5188101911111,-3.79880696777778
"24376","06702094","2024-10","AV. AMERICO BARREIRA [N-S]",23017,-38.5641199388889,-3.75988200022222
"24377","06702095","2024-10","AV. JOAO PESSOA [S-N]",19026,-38.5494699055556,-3.75250598111111
"24378","06702096","2024-10","AV. 13 DE MAIO [L-O]",19647,-38.5348694644444,-3.74450504555556
"24379","06702097","2024-10","AV. FARIAS BRITO [L-O]",38002,-38.4869194677778,-3.73588200422222
"24380","06702098","2024-10","AV. JOSE BASTOS [N-S]",33746,-38.55748999,-3.75667005355556
"24381","06702099","2024-10","AV. JOSE BASTOS [S-N]",22578,-38.5573995588889,-3.75692200755556
"24382","06702100","2024-10","AV. DR. SILAS MUNGUBA [L-O]",16155,-38.5384601633333,-3.79090996566667
"24383","06702101","2024-10","AV. DR. SILAS MUNGUBA [O-L]",13747,-38.5386996277778,-3.79106299777778
"24384","06702102","2024-10","AV. DIOGUINHO [N-S]",10906,-38.4422803977778,-3.76362695266667
"24385","06702103","2024-10","AV. DIOGUINHO [S-N]",9881,-38.4421097655556,-3.76358397233333
"24386","06702104","2024-10","AV. DOMINGOS OLIMPIO [L-O]",19423,-38.5365195766667,-3.73481203944444
"24387","06702105","2024-10","AV. DOMINGOS OLIMPIO [O-L]",14462,-38.5368501955556,-3.73493696355556
"24388","06702106","2024-10","AV. PRES. CASTELO BRANCO [L-O]",38718,-38.5324803511111,-3.71898295011111
"24389","06702107","2024-10","AV. PRES. CASTELO BRANCO [O-L]",38868,-38.5325304577778,-3.71928203622222
"24390","06702108","2024-10","AV. ENG. SANTANA JUNIOR [N-S]",5184,-38.4828802033333,-3.736882991
"24391","06702109","2024-10","AV. ENG. SANTANA JUNIOR [S-N]",14894,-38.4829904144444,-3.73714003433333
"24392","06702110","2024-10","AV. ENG. SANTANA JUNIOR [N-S]",33132,-38.4894598811111,-3.74660604488889
"24393","06702111","2024-10","AV. ENG. SANTANA JUNIOR [S-N]",28020,-38.4894605133333,-3.74674803833333
"24394","06702112","2024-10","AV. ABOLICAO [L-O]",31680,-38.49832948,-3.72628998355556
"24395","06702113","2024-10","AV. ABOLICAO [O-L]",25291,-38.49856015,-3.72646902
"24396","06702114","2024-10","AV. BEZERRA DE MENEZES [O-L]",23678,-38.5613700422222,-3.73512298922222
"24397","06702115","2024-10","AV. FREI CIRILO [N-S]",19878,-38.4970204022222,-3.81845700244444
"24398","06702116","2024-10","AV. FREI CIRILO [S-N]",17381,-38.4967898944444,-3.818461947
"24399","06702117","2024-10","R. CONEGO DE CASTRO [N-S]",20,-38.5769598355556,-3.78878403688889
"24400","06702118","2024-10","R. CONEGO DE CASTRO [S-N]",5598,-38.5770204366667,-3.78900701488889
"24401","06702119","2024-10","AV. JUSCELINO KUBITSCHEK [S-N]",16111,-38.5298096577778,-3.81384697211111
"24402","06702120","2024-10","AV.JUSCELINO KUBITSCHEK [N-S]",22245,-38.5297694655556,-3.81365999566667
"24403","06702121","2024-10","AV. PRES. CASTELO BRANCO [L-O]",19109,-38.5632104077778,-3.70989802711111
"24404","06702122","2024-10","AV. AUGUSTO DOS ANJOS [N-S]",11066,-38.5747205511111,-3.77499699566667
"24405","06702123","2024-10","AV. AUGUSTO DOS ANJOS [S-N]",10781,-38.5747496988889,-3.77528997522222
"24406","06702124","2024-10","AV. BORGES DE MELO [L-O]",22469,-38.5303205533333,-3.75957501322222
"24407","06702125","2024-10","AV. BORGES DE MELO [O-L]",21401,-38.5305700444444,-3.75966097388889
"24408","06702126","2024-10","AV. DEMETRIO MENEZES [N-S]",21715,-38.5843094944444,-3.73513404544444
"24409","06702127","2024-10","AV. DEMETRIO MENEZES [S-N]",24056,-38.5840596277778,-3.73527600544444
"24410","06702128","2024-10","AV. PONTES VIEIRA [O-L]",19726,-38.5172996277778,-3.75326705333333
"24411","06702129","2024-10","R. SANTA LIDUINA [S-N]",26535,-38.5850804411111,-3.79973200644444
"24412","06702130","2024-10","AV. BERNARDO MANUEL [N-S]",16277,-38.55556,-3.81171600466667
"24413","06702131","2024-10","AV. BERNARDO MANUEL [S-N]",19440,-38.5553896377778,-3.81216305444444
"24414","06702132","2024-10","R. JULIO BRAGA [L-O]",6414,-38.5828101644444,-3.77449102155556
"24415","06702133","2024-10","R. JULIO BRAGA [O-L]",9428,-38.5830594466667,-3.77438700288889
"24416","06709001","2024-10","AV. DOMINGOS OLIMPIO [O-L]",2395,-38.5240804444444,-3.7387
"24417","06709002","2024-10","AV. ANTONIO SALES [O-L]",1592,-38.5229095555556,-3.73896
"24418","06709003","2024-10","AV. ANTONIO SALES [O-L]",1923,-38.5219401111111,-3.73938
"24419","06709004","2024-10","AV. ANTONIO SALES [O-L]",1387,-38.5209802222222,-3.73969
"24420","06709005","2024-10","AV. ANTONIO SALES [O-L]",2932,-38.5198503333333,-3.74005
"24421","06709006","2024-10","AV. ANTONIO SALES [O-L]",1565,-38.51869,-3.74042
"24422","06709007","2024-10","AV. ANTONIO SALES [O-L]",1655,-38.51768,-3.74074
"24423","06709008","2024-10","AV. ANTONIO SALES [O-L]",2377,-38.5166503333333,-3.74106
"24424","06709009","2024-10","AV. ANTONIO SALES [O-L]",1754,-38.5154597777778,-3.74143
"24425","06709010","2024-10","AV. ANTONIO SALES [O-L]",1528,-38.5145698888889,-3.7417
"24426","06709011","2024-10","AV. ANTONIO SALES [O-L]",1829,-38.5112704444444,-3.74274
"24427","06709012","2024-10","AV. ANTONIO SALES [O-L]",2584,-38.5098805555556,-3.74317
"24428","06709013","2024-10","AV. ANTONIO SALES [O-L]",2556,-38.5080804444444,-3.74373
"24429","06709014","2024-10","AV. ANTONIO SALES [O-L]",2099,-38.5068604444444,-3.7441
"24430","06709015","2024-10","AV. ANTONIO SALES [O-L]",2363,-38.50588,-3.74442
"24431","06709016","2024-10","AV. ANTONIO SALES [O-L]",1714,-38.5049601111111,-3.74469
"24432","06709017","2024-10","AV. ANTONIO SALES [O-L]",2776,-38.5041003333333,-3.74495
"24433","06709018","2024-10","AV. ANTONIO SALES [O-L]",1600,-38.5031005555556,-3.74527
"24434","06709019","2024-10","AV. ANTONIO SALES [O-L]",2564,-38.5019997777778,-3.74561
"24435","06709020","2024-10","AV. ANTONIO SALES [O-L]",2040,-38.5010501111111,-3.7459
"24436","06709021","2024-10","AV. ANTONIO SALES [O-L]",1607,-38.5001001111111,-3.74619
"24437","06709022","2024-10","AV. ANTONIO SALES [O-L]",1739,-38.4990396666667,-3.74653
"24438","06709023","2024-10","AV. ANTONIO SALES [O-L]",1789,-38.4982601111111,-3.74677
"24439","06709024","2024-10","AV. ANTONIO SALES [O-L]",1684,-38.4970903333333,-3.74715
"24440","06709025","2024-10","AV. ANTONIO SALES [O-L]",2240,-38.4960901111111,-3.74745
"24441","06709026","2024-10","AV. ANTONIO SALES [O-L]",2823,-38.4949504444444,-3.7478
"24442","06709027","2024-10","R. GAL. SAMPAIO [S-N]",3455,-38.5324997777778,-3.73253
"24443","06709028","2024-10","R. GAL. SAMPAIO [S-N]",999,-38.5321803333333,-3.73149
"24444","06709029","2024-10","R. GAL. SAMPAIO [S-N]",1724,-38.5319197777778,-3.73062
"24445","06709030","2024-10","R. GAL. SAMPAIO [S-N]",1253,-38.5315295555556,-3.72933
"24446","06709031","2024-10","R. GAL. SAMPAIO [S-N]",1286,-38.5312403333333,-3.72832
"24447","06709032","2024-10","AV. ANTONIO SALES [O-L]",1720,-38.5135101111111,-3.74205
"24448","06709033","2024-10","AV. ANTONIO SALES [O-L]",3158,-38.5122605555556,-3.74243
"24449","06709034","2024-10","AV. AGUANAMBI [S-N]",11,-38.5249301188889,-3.74026597333333
"24450","06709035","2024-10","AV. AGUANAMBI [N-S]",95,-38.5249100555556,-3.74015504222222
"24451","06709036","2024-10","AV. AGUANAMBI [N-S]",183,-38.5259596333333,-3.74165995
"24452","06709037","2024-10","AV. AGUANAMBI [S-N]",25,-38.5259394944444,-3.74154504444444
"24453","06709038","2024-10","AV. AGUANAMBI [S-N]",479,-38.5254804433333,-3.74485697444444
"24454","06709039","2024-10","AV. AGUANAMBI [N-S]",505,-38.5255203411111,-3.74480897555556
"24455","06709040","2024-10","AV. AGUANAMBI [S-N]",74,-38.5245203211111,-3.74728896211111
"24456","06709041","2024-10","AV. AGUANAMBI [N-S]",573,-38.5249399666667,-3.74725296911111
"24457","06709042","2024-10","AV. AGUANAMBI [S-N]",103,-38.5237200777778,-3.74987598888889
"24458","06709043","2024-10","AV. AGUANAMBI [N-S]",209,-38.5237597444444,-3.74992696666667
"24459","AT089","2024-10","AV. GODOFREDO MACIEL [S-N]",20364,-38.5735395555556,-3.80835
"24460","AT200","2024-10","AV. ENG. HUMBERTO MONTE [L-O]",8975,-38.5613701111111,-3.74792
"24461","AT217","2024-10","AV. JOVITA FEITOSA [O-L]",11760,-38.5599004444444,-3.74059
"24462","AT239","2024-10","AV. DR. SILAS MUNGUBA [L-O]",15332,-38.5326297777778,-3.79544
"24463","AT245","2024-10","AV. SANTOS DUMONT [O-L]",10691,-38.4624102222222,-3.74788
"24464","AT246","2024-10","AV. SANTOS DUMONT [L-O]",9694,-38.4612295555556,-3.74815
"24465","AT247","2024-10","AV. ALM. HENRIQUE SABOIA [S-N]",31029,-38.4917102222222,-3.74684
"24466","AT248","2024-10","AV. JOVITA FEITOSA [L-O]",15282,-38.5594398888889,-3.74041
"24467","AT249","2024-10","AV. JOSE JATAHY [N-S]",6246,-38.5434794444444,-3.73966
"24468","AT251","2024-10","AV. ENG. HUMBERTO MONTE [O-L]",18990,-38.5618201444444,-3.74752396666667
"24469","AT252","2024-10","AV. DR. SILAS MUNGUBA [O-L]",15473,-38.5330395222222,-3.79510198444444
"24470","AT253","2024-10","AV. ENG. HUMBERTO MONTE [O-L]",1077,-38.5441799088889,-3.73451504666667
"24471","AT254","2024-10","AV. DOM MANUEL [N-S]",19315,-38.5221200111111,-3.73137004277778
"24472","AT255","2024-10","AV. DOM MANUEL [S-N]",14891,-38.5223195777778,-3.73218697355556
"24473","AT256","2024-10","AV. CEL. CARVALHO [N-S]",9727,-38.5899202022222,-3.71017896133333
"24474","AT257","2024-10","AV. CEL. CARVALHO [S-N]",11016,-38.5894503244444,-3.71091702744444
"24475","AT258","2024-10","AV. GODOFREDO MACIEL [N-S]",8110,-38.56655953,-3.78517604933333
"24476","AT259","2024-10","AV. GODOFREDO MACIEL [N-S]",660,-38.5665705266667,-3.78515397044444
"24477","AT260","2024-10","AV. PROF. JOSE ARTHUR DE CARVALHO [O-L]",4882,-38.4630198688889,-3.825641014
"24478","AT261","2024-10","AV. PROF. JOSE ARTHUR DE CARVALHO [L-O]",5195,-38.46259996,-3.82534498811111
"24479","AT262","2024-10","AV. ROGACIANO LEITE [N-S]",15143,-38.4929796344444,-3.76068197422222
"24480","AT263","2024-10","AV. ROGACIANO LEITE [N-S]",1919,-38.4929796344444,-3.76068197422222
"24481","AT264","2024-10","AV. ROGACIANO LEITE [S-N]",15058,-38.49308002,-3.76150404388889
"24482","AT265","2024-10","AV. ROGACIANO LEITE [N-S]",14461,-38.4993403377778,-3.77410104666667
"24483","AT266","2024-10","AV. ROGACIANO LEITE [S-N]",11454,-38.4994303233333,-3.77464795877778
"24484","AT267","2024-10","AV. PROF. JOSE ARTHUR DE CARVALHO [O-L]",7816,-38.4703896166667,-3.82709105544444
"24485","AT268","2024-10","AV. PROF. JOSE ARTHUR DE CARVALHO [L-O]",8299,-38.4703494533333,-3.82712694533333
